smiles,mol_weight,logp,hbd,hba,tpsa,rotatable_bonds,heavy_atoms,drug_like
C1CN(CCC1N2C3=CC=CC=C3NC2=O)C(=O)C4=CC(=CC=C4)NC5C6=CC=CC=C6C(=O)N5CC7=CC=C(C=C7)F,575.6440000000003,5.712700000000005,2,5,90.43999999999998,6,43,0
CCOC(=O)C1=CC=C(C=C1)N=C2N(C(=O)CC(S2)C(=O)NC3=CC(=CC=C3)Br)CC4=CC(=C(C=C4)OC)OC,626.5290000000001,5.803500000000006,1,8,106.53,9,40,0
COC1=C(C(=CC(=C1)C=C2C(=O)OC(=N2)C3=CC=CC4=CC=CC=C43)I)OCC5=CC=CC=C5Cl,595.82,7.029900000000004,0,5,57.120000000000005,6,35,0
CC1=CC(=NC(=C1C#N)SCC2=C(C=CC(=C2)C=C3C(=O)N4C(C(=C(N=C4S3)C)C(=O)OC)C5=CC=C(C=C5)N(C)C)OC)C(F)(F)F,693.7730000000003,5.369000000000005,0,11,109.80999999999999,8,48,0
CC1=CCCC2(C(CCC2(CN(CC3=C(C=C(C=C3)OC)OC)C(=O)NC4=CC=C(C=C4)OC)O)C5=C(C=C(CC(CC1)O)C=C5)C(=O)C6=CC=C(C=C6)C7=CC=CC=C7)C,823.043,10.383199999999992,3,7,117.56,11,61,0
CCCCN(CC(=O)N(CCC1=CNC2=CC=CC=C21)CC3=CC=C(C=C3)N(C)C)C(=O)C4=C(C=C(C=C4)[N+](=O)[O-])Cl,590.1240000000004,6.309300000000007,1,5,102.79,13,42,0
C1CCC(CC1)N2C(=O)C3CC=C4C(C3C2=O)CC5(C(=O)N(C(=O)C5(C4C6=C(C=CC(=C6)Br)O)Cl)C7=CC=C(C=C7)F)Cl,690.3930000000003,6.189900000000006,1,5,94.99000000000001,3,43,0
CC1=C(SC(=C1C(=O)OC)NC(=O)C(C(C(C(C(=O)NC2=C(C(=C(S2)C)C)C(=O)OC)(F)F)(F)F)(F)F)(F)F)C,624.5280000000005,5.734880000000003,2,8,110.8,9,40,0
CC1=CC(=C(C=C1)C)NC(=O)C(C2=CC=CC=C2)OC(=O)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CS4,520.6320000000002,5.7025400000000035,2,6,101.57,8,36,0
CC1=CC(=O)C2=C(C1=O)CC3C4C(CC=C3C2C5=C(C=C(C=C5)OCC6=CC=CC=C6)O)C(=O)N(C4=O)C7=CC=C(C=C7)Cl,606.0740000000003,6.258700000000007,1,6,100.98000000000002,5,44,0
CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C3=NC4=CC=CC=C4N=C3N2C5=CC(=CC=C5)OC)C(=O)NCC6=CC=CC=C6,577.6660000000003,5.621520000000005,2,7,115.21000000000001,8,42,0
C1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CNC(=O)CCCCC(=O)NC5=CC=CC=C5N)CSCCO,683.8710000000001,6.5143000000000075,5,8,143.14,16,49,0
CCN(CC)P(=O)(C1=C(N(N=C1C)CCOC(=O)C2=CC=C(C=C2)Cl)NC(=O)C3=CC=C(C=C3)Cl)NC4=C(C=C(C=C4)[N+](=O)[O-])Br,752.3900000000001,7.5506200000000065,2,8,148.70000000000002,13,46,0
CC1C(C(CC(O1)OC2COC(=O)C(CC3=NC(=C(C=C3)OC4C=C5C#CC2=CC#CC6C5(C4OC7CC(C(C(O7)C)O)(C)O)O6)Cl)NC(=O)C8=C(C=C9C=C(C(=C(C9=C8)OC)OC)OC(C)C)O)O)N(C)C,1030.5210000000002,3.5111000000000034,5,18,238.81999999999996,11,73,0
CCON=C1CC(C2(C3C1=CC(C(C3C4=C(O2)C=CC(=C4)OC5=CC=C(C=C5)SC)CCCCO)CCCCO)OCC=C)N(CC6=CC7=C(C=C6)OCO7)C(=O)OCCCl,877.4969999999997,9.460600000000003,2,12,137.74,21,61,0
CC1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)C4=CC=CC=C4CN)CN(C)C(C)C5=CC6=CC=CC=C6C=C5,586.7760000000003,7.9422000000000095,2,5,67.94999999999999,9,44,0
CCCCOC1=C(C=C(C=C1Br)C2C(C(=C)N=C3N2NC(=N3)SCC4=CC=CC=C4Cl)C(=O)C)OC,591.9590000000002,6.5292000000000066,1,8,75.52,9,36,0
CCSCCOC(=O)C1C(C2=C(CC(CC2=O)C3=CC=C(C=C3)Cl)N=C1C)C4=CC=C(C=C4)F,500.0350000000002,6.3505000000000065,0,5,55.730000000000004,7,34,0
CC1(CC2=C(C(=O)C1)C3=C(C=CC4=CC=CC=C43)NC2C5=CC(=C(O5)Br)Br)C,501.21800000000013,7.267300000000004,1,3,42.24,1,28,0
CCOC1=C(C=C(C=C1)C(=O)NC(=S)NC2=CC=CC(=C2C)C3=NC4=C(O3)C=CC=N4)Br,511.4010000000002,5.486220000000004,2,6,89.28,5,32,0
C1C(OC(OC1C2=CC=C(C=C2)CO)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CC=C4)CSC5=CC=CC=C5C(=O)O,591.7070000000002,6.015600000000005,3,7,122.15999999999998,10,41,0
C1C2CC3CC1CC(C2)(C3)NC(=O)NC4=CC=C(C=C4)C5OC(CC(O5)C6=CC=C(C=C6)CO)CSCCO,552.7370000000002,5.540100000000007,4,6,100.05000000000001,9,39,0
COC1=C(C(=CC(=C1)C2C3=CCC4C(C3CC5(C2(C(=O)N(C5=O)C6=C(C(=C(C(=C6F)F)F)F)F)Cl)Cl)C(=O)N(C4=O)C7=CC(=CC=C7)[N+](=O)[O-])Cl)O,786.877,6.425900000000004,1,8,147.36,5,52,0
CC1=C(SC2=C1C=C(C=C2)Cl)C3=NN(C(=C3)N4C(=O)C5CC6C7C(CC=C6C(C5(C4=O)C)C8=CC=CC=C8OCCO)C(=O)N(C7=O)C9=CC=C(C=C9)NC1=CC=CC=C1)C,852.4130000000001,8.813620000000004,2,10,134.07000000000002,9,61,0
CC(C)C1C(=O)NC(C(=O)NC(CCNC2=C(C=C(C=C2I)[N+](=O)[O-])C(=O)N1)C(=O)N)CO,576.3480000000001,-0.7833999999999968,6,8,205.79,4,33,0
CCC1=C(N=C(S1)NC(=O)C2=CC3=C(C=CC(=C3)OC)OC2=NC4=CC=C(C=C4)C)C5=CC6=CC=CC=C6C=C5,545.6640000000002,8.073620000000005,1,6,76.72,6,40,0
CC1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC4=CSC(=N4)NC5=CC=C(C=C5)C)CCC(C)C,524.7810000000003,7.429720000000007,1,8,59.81,8,35,0
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC3=NC(=NC(=N3)NN4C(=NC(=CC5=CC=CC=C5)C4=O)C6=CC=CC=C6)NC7=C(N(N(C7=O)C8=CC=CC=C8)C)C,744.82,5.611440000000004,3,14,161.29000000000002,10,56,0
COC1=CC(=C(C=C1)OC)C=CC2=CC=C(C=C2)N3C(=O)C4CC=C5C(C4C3=O)CC6C(=O)C(=CC(=O)C6(C5C7=C(C=CC(=C7)OC)O)C8=CC=CC=C8)C9=CC=CC=C9,797.9040000000003,8.617400000000005,1,8,119.44,9,60,0
CC(C(=O)NC(=S)NC1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)C(C)(C)C)OC4=C(C=C(C=C4)Cl)Cl,542.4880000000003,7.379600000000005,2,5,76.39,5,36,0
COC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C4=CC=C(C=C4)Cl)O)C(=O)C3=O)C5=CC(=CC=C5)OC6=CC=CC=C6,569.0380000000002,7.376900000000005,1,7,88.96000000000001,6,40,0
COC1=CC=C(C=C1)C2C(N3C=CC4=CC=CC=C4C3C2(C#N)C(=O)OC)C(=O)OC(C5=CC=CC=C5)C6=CC=CC=C6,570.6450000000003,6.204380000000006,0,7,88.86,7,43,0
CC(C)C(C)NC(=O)C1=COC(=N1)CSC2=NN=C(N2C3=CC=CC(=C3)C(F)(F)F)C4=CC=CO4,505.52200000000016,5.600700000000005,1,8,98.98,8,35,0
CCOC1=CC=CC=C1C2C3=C(CC(CC3=O)C4=CC(=C(C(=C4)OC)OC)OC)NC5=CC=CC=C5N2,500.5950000000002,6.090600000000005,2,7,78.05000000000001,7,37,0
CN(C)CCCNC1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N,383.4090000000001,-2.323099999999997,6,11,174.78,7,27,0
CC1=CC(=C(C(=C1)C2C(=C(N(C3=C2C(=O)CC(C3)(C)C)C4=C(C(=CC=C4)Cl)Cl)N)C#N)C)COC5=CC=C(C=C5)F,590.5260000000002,8.269220000000004,1,5,79.35000000000001,5,41,0
CC1=C(C=CC(=C1)N=NC2=C(C(=C(C3=C2C=CC(=C3)O)NC(=O)C4=CC=C(C=C4)N)NC(=O)C5=CC=C(C=C5)N)S(=O)(=O)O)N=NC6=CC(=CC=C6)S(=O)(=O)O,794.8280000000002,7.847020000000008,7,13,288.65000000000003,10,56,0
CCOC1=C(C=CC(=C1)C2C3=CCC4C(C3CC5(C2(C(=O)N(C5=O)C6=CC=C(C=C6)F)Cl)Cl)C(=O)N(C4=O)C7=CC=C(C=C7)C=C)O,675.54,6.341000000000006,1,6,104.22000000000001,6,47,0
CCCCCCCCCCCCNC(=O)OC1=CC2=C(C=C1)OC3(C(CC(=NOC)C4=CC(C(C2C43)CCCCO)CCCCO)N(CC5=CC=CC6=CC=CC=C65)C(=O)OC7=CC=C(C=C7)[N+](=O)[O-])OCC=C,1017.2739999999997,12.721899999999977,3,12,191.51999999999998,29,74,0
CCOC1=C(C=CC(=C1)C=C2C(=O)N3C(C(=C(N=C3S2)C)C(=O)OC(C)C)C4=CC=CC=C4)OCC5=CC=CC=C5C#N,593.7050000000002,5.036180000000005,0,9,102.91,9,43,0
CC(C)(C)NC(=O)C1CCC2CCCCC2N1CC3CC(OC(O3)C4=CC(=CC=C4)NC(=O)CCC(=O)O)C5=CC=C(C=C5)CO,635.8020000000002,5.465500000000006,4,7,137.43,10,46,0
CCOC1=CC=CC=C1NC(=O)C2C(N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=CC6=CC=CC=C65,582.1290000000001,7.559200000000006,2,7,81.07,8,41,0
CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=COC=C5)NC(=O)OC(C)(C)C)O)O)OC(=O)C6=CC=CC=C6)(CO4)OC(=O)C)O)C)OC(=O)N7CCN(CC7)C,924.01,3.2443000000000035,4,17,250.13999999999996,9,66,0
CCCN(C)CC1(CCC2C1(CCC=C(CCC(CC3=CC(=C2C=C3)C(=O)C4=CC=CC=C4)O)C)C)O,503.7270000000002,6.297900000000008,2,4,60.77000000000001,6,37,0
CC1(C2(CCC1(OC2=O)C(=O)N(CC3CCCO3)CC4(CCC5C4(CCC6C57C=CC8(C6(CCC(C8)O)C)C=C7C(=O)C9=CC=CC=C9)C)O)C)C,711.9400000000004,6.589900000000009,2,7,113.37000000000002,7,52,0
C1=CC(=CC=C1C2=NC3=C(O2)C=CC(=C3)Cl)NC(=S)NC(=O)C=CC4=CC=C(O4)C5=CC=C(C=C5)Cl,534.4240000000002,7.5880000000000045,2,5,80.3,5,36,0
CC1=CC(=O)OC2=C1C=CC(=C2)OCC3=CC=C(C=C3)C(=O)NC4=CC=C(C=C4)S(=O)(=O)[N-]C5=NC=CC=N5,541.5650000000002,5.116820000000003,1,8,142.55999999999995,8,39,0
CC1=C(C=C(C=C1)NC(=O)CCC(=O)NN=CC2=CC(=C(C(=C2)Br)OCC3=CC=CC=C3)OC)Cl,558.8600000000001,5.867520000000004,2,5,89.02000000000001,10,35,0
CC1=CC=CC=C1N2C(=NN=C2SCC(=O)NC3=NC=C(S3)CC4=C(C=CC(=C4)C(F)(F)F)Cl)C5=CC=CC=C5,600.0910000000001,7.693020000000004,1,7,72.7,8,40,0
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C=NNC4=C(C=C(C=C4)S(=O)(=O)NC5=CC=CC=C5C(=O)O)[N+](=O)[O-],540.5570000000002,5.846200000000005,3,7,151.0,8,39,0
CC1=CC2=C(C=C1)N=C(S2)N3C(C(=C(C3=O)O)C(=O)C4=CC5=CC=CC=C5O4)C6=CC=C(C=C6)C(C)(C)C,522.6260000000003,7.431320000000006,1,6,83.64,4,38,0
CC(C)C(C)C=CC(C)C1CCC2C1(CC=C3C2=CC=C4C3(CCC(C4)OC(=O)C5=CC(=CC(=C5)[N+](=O)[O-])[N+](=O)[O-])C)C,588.7450000000002,8.932000000000004,0,6,112.58000000000001,8,43,0
CC1=C(C(=CC=C1)C2C3=CCN4C(=O)N(C(=O)N4C3CC5(C2(C(=O)C(=C(C5=O)C)C)C)C)CCC6=NC7=CC(=C(C=C7N(C6=O)C)OC)OC)O,695.7730000000003,3.501720000000002,1,13,156.64999999999998,6,51,0
C1C(N=C2C=C(NN2C1C(F)(F)F)C(=O)NC3=CC(=CC(=C3)OC4=CC=CC=C4)[N+](=O)[O-])C5=CC=CS5,529.5000000000001,5.565600000000003,2,8,109.10000000000002,6,37,0
CC1(CC2=C(C(N3C(=N2)N=C(N3)SCC4=CC=CC=C4Cl)C5=CC=C(O5)Br)C(=O)C1)C,519.8520000000002,5.8590000000000035,1,7,70.2,3,31,0
CC1=CCCC2(C(CCC2(CN(CCCOC)C(=O)NC3=CC=CC=C3)O)C4=C(C=C(CC(CC1)O)C=C4)C(=O)C5=CC=CC=C5)C,638.8490000000002,7.526700000000011,3,5,99.1,9,47,0
CCCCCCCCCCCCC#CC#CCCCCCCCCCOC1=C2C=CC=C3C2=C(C=C1)C(=O)N4C3=NC5=CC=CC=C54,628.9010000000002,11.409299999999986,0,4,43.6,20,47,0
CCCN(C1CC(=NOCC2=CC=C(C=C2)[N+](=O)[O-])C3=CC(C(C4C3C1(OC5=C4C=C(C=C5)OC6=CC(=C(C=C6)OC)C=O)OCC=C)CCCCO)CCCCO)C(=O)OCC(C)(C)C,912.0899999999996,9.936699999999997,2,13,188.72,23,66,0
CC(C)N(CC(=O)N1C(C2=CC=CN2C3=CC=CC=C31)C4=CC=C(C=C4)F)C(=O)NC5=CC=C(C=C5)Br,561.4550000000002,6.757400000000006,1,3,57.580000000000005,5,37,0
C[Si](C)(C)[N-][Si](C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.[Y+3],570.0730000000003,9.087200000000003,0,0,42.300000000000004,6,28,0
CC1=CC2=C(C=C1C)N3C(=O)C(=CC4=CN(C5=CC=CC=C54)CC6=CC(=CC=C6)C(F)(F)F)SC3=N2,503.54900000000015,6.095540000000003,0,5,39.3,3,36,0
CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O,626.5640000000006,-1.834699999999999,9,16,254.51999999999995,7,44,0
CC1=C(C2=C(N1)C(=NC(=N2)C)NCCNC3CCN(CC3)C4=NC=CC=N4)C5=C(C=C(C=C5Cl)OC)Cl,541.4870000000003,5.017640000000004,3,8,103.88,8,37,0
CC1=C(C(=C2C=C(C=CC2=N1)Cl)C3=CC=CC=C3)C4=CC(N(N4)C(=O)CCC(=O)[O-])C5=C(C=C(C=C5)Cl)Cl,565.8640000000003,6.129520000000005,1,5,85.36,6,38,0
CCOC1C(C(C=C(O1)C(=O)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)C5=C(N(N(C5=O)C6=CC=CC=C6)C)C)CCOCCOCCO,692.81,2.9496200000000017,1,12,126.09000000000002,15,50,0
CCCCCCCCCCCCOC(=O)N(CC1=CC=CC2=CC=CC=C21)C3CC(=NOCC)C4=CC(C(C5C4C3(OC6=C5C=C(C=C6)OCCN7CC7)OCC=C)CCCCO)CCCCO,936.2879999999993,11.747399999999987,2,10,122.29000000000002,31,68,0
CCOC1=CC=C(C=C1)C2C3=C(CC(CC3=O)C4=CC(=C(C(=C4)OC)OC)OC)NC5=CC=CC=C5N2,500.5950000000002,6.090600000000005,2,7,78.05000000000001,7,37,0
CC1(C2CC3C(C(=O)C(=C(NCNCC(=O)O)O)C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)N(C)C)O,531.5180000000004,-1.1083999999999958,8,12,216.95999999999998,6,38,0
CC1(C2=CC(=CN(C2=NC1=CC=CC3=NC4=C(C3(C)C)C=C(C=[N+]4C)C#CC5=CC=C(C=C5)S(=O)(=O)[O-])CCCCCN6CCN(CC6)CCCCCC(=O)O)C#CC7=CC=C(C=C7)S(=O)(=O)[O-])C.[K+],1011.3209999999991,3.5757000000000057,1,12,190.01999999999995,16,70,0
CC(C)CC(C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(C(C)C)C(=O)O)NC(=O)C(CCCCN)N,1033.2349999999997,-1.2686000000000055,13,14,391.1099999999999,31,73,0
C1=CC=C2C(=C1)C(=C3C(=O)N(C(=S)S3)CC4=CC=C(C=C4)F)C(=O)N2CC(=O)NC5=CC(=CC=C5)Cl,538.0250000000002,5.236000000000004,1,5,69.72,5,36,0
CCOC1=C(C=CC(=C1)C2C(=C(C(=O)N2C3=NN=C(S3)SCC4=CC=CC5=CC=CC=C54)O)C(=O)C=CC6=CC=CC=C6)OCC=C,661.8050000000001,8.129600000000007,1,9,101.85000000000001,13,47,0
CC[Si](CC)(CC)OC1C(CCCC(C(CC(OC(=O)C=CC(C(=O)C1C)(C)C)C(=CC2=CSC(=N2)C)C)O)CO)C,621.9570000000001,7.124120000000011,2,8,105.95000000000002,8,42,0
CCN1C(=CN=C1C2=NC3=CC(=C(C=C3N=C2NCCCCN4CCCC4)Cl)Cl)C5=CC=CC=C5.Cl.Cl,582.4070000000004,7.618500000000006,1,6,58.870000000000005,9,37,0
CC(C)CC1(C2=CC=CC=C2NC1=O)CCCCN3CCC(CC3)(COCC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=CC=CC=C5.Cl,697.2040000000004,9.802899999999994,1,3,41.57000000000001,12,48,0
COCCCN(CC(=O)N(CCC1=CC(=C(C=C1)OC)OC)CC2=CC=CS2)C(=O)C3=CC(=CC=C3)Cl,545.1010000000003,5.168900000000005,0,6,68.31,14,37,0
CC(C)C1=CC(=O)C2=C(O1)C=C(C(=C2O)C3C(C(C(C(O3)CO)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)O,534.4700000000004,0.823999999999999,8,13,227.57999999999996,5,38,0
CC1=CC(=C(C=C1)NC(=O)C2C(N3C(=NC(=N3)SCC4=CC=CC=C4Cl)NC2=C)C5=CC=C(O5)Br)C,584.9270000000002,6.979640000000003,2,7,84.98,6,36,0
C1OC2=C(O1)C=C(C=C2)NC(=O)CCCCCN3C(=O)C(=C4C(=O)N(C(=S)S4)CCCCCC(=O)NC5=CC6=C(C=C5)OCO6)SC3=S,728.8960000000002,5.774200000000005,2,12,135.74,14,48,0
CCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC,915.5229999999989,19.101299999999984,0,6,78.9,53,65,0
CC1(C(=O)N2C3=C(NCC2(C(C14C5=C(C=C(C=C5)Br)NC4=O)C(=O)OC6C(C(C(C(C6O)O)O)O)O)O)NC(=O)NC3=O)O,684.4090000000004,-4.7263999999999955,11,14,295.07,2,44,0
CCOC(=O)C1=CC=CC=C1NC(=O)CSC2=NN=C(N2C3=CC=CC=C3C)C4=CNC5=CC=CC=C54,511.6070000000002,5.6315200000000045,2,7,101.89999999999998,8,37,0
C=CCN(CC=C)S(=O)(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(C4=CC=CC=C43)N5C(=O)C6=CC=CC=C6C5=O,608.7010000000002,5.865100000000006,1,7,116.75,9,43,0
C1CN(CCN1CCOC(=O)C2=CC=CC=C2NC3=C4C=CC(=CC4=NC=C3)SC(F)(F)F)C5=CC(=CC=C5)SC(F)(F)F.Cl.Cl,725.6080000000003,9.024799999999997,1,8,57.7,9,46,0
C1=CC=C2C(=C1)N(C(=O)C(=CC3=CC=C(C=C3)C(=O)NCC4=CC=C(C=C4)Cl)O2)CC5=CC=C(C=C5)Cl,529.4230000000002,6.890100000000005,1,3,58.64,6,37,0
CCN1C(=O)C(=C2N(C(=C(S2)C)C)C3=NC=CS3)SC1=NS(=O)(=O)C4=CC=C(S4)Cl,519.1200000000001,5.1719000000000035,0,9,82.94,4,30,0
CCC1=CC=C(C=C1)NC(=O)C(=C2N(C(=O)C(S2)CC3=C(C=CC(=C3)Cl)Cl)C4=CC=CC=C4)C#N,522.4570000000001,6.620780000000004,1,4,73.2,6,35,0
COC1=C(C=C(C=C1)C=NNC(=O)COC2=C(C=C(C=C2Br)Br)Br)Br,599.8989999999999,5.274300000000003,1,4,59.92,6,25,0
CCOC1=C(C=CC(=C1)C2C3=C(C(=O)N2C4=CC=CC=N4)OC5=C(C3=O)C=C(C=C5)C)OCC6=CC=CC=C6,518.5690000000003,6.223920000000006,0,6,81.87,7,39,0
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=C(C=C4)NC5=C(C(=NC(=N5)Cl)Cl)Cl)S(=O)(=O)[O])S(=O)(=O)[O])N,668.8800000000001,4.520000000000002,3,11,218.08,6,42,0
C=CCCOC(=O)N(CC1=CC=CC2=CC=CC=C21)C3CC(=NOCC4=CC=CC=C4)C5=CC(C(C6C5C3(OC7=C6C=C(C=C7)OC8=CC=C(C=C8)C9=CC=CC=C9)OCC=C)CCCCO)CCCCO,967.2159999999997,13.347799999999975,2,9,119.28000000000002,23,72,0
CCCCSC(=C(NC(=O)C1=CC=CC=C1)[P+](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)S,528.7030000000002,7.0002000000000075,2,3,29.1,10,36,0
COC1=CC(=CC(=C1O)OC)C2C3=CCC4C(C3CC5C2(C(=O)N(C5=O)NC6=CC=C(C=C6)F)C7=CC=C(C=C7)Cl)C(=O)N(C4=O)C8=CC=C(C=C8)[N+](=O)[O-],767.166,6.299600000000005,2,10,168.61999999999998,8,55,0
CC1=C(SC=C1)CN(CC2=CC=CC=C2)C(=O)CN(CC3CCCO3)C(=O)C=CC4=CC=C(C=C4)[N+](=O)[O-],533.6500000000004,5.214520000000005,0,6,92.99000000000001,11,38,0
CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC(=C2)NS(=O)(=O)C3=CC4=C(C=CC(=C4)NC(=O)NC5=CC6=C(C=C5)C=CC(=C6)S(=O)(=O)O)C=C3,717.8030000000002,6.760620000000006,4,8,185.03999999999996,9,49,0
CC(C(=O)NN=CC1=CC(=CC=C1)OC(=O)C2=C(C=C(C=C2)Cl)Cl)OC3=CC=CC=C3[N+](=O)[O-],502.3100000000001,5.038400000000004,1,7,120.13,8,34,0
CCCCNCCCNCCCNC(=O)C1=CSC(=N1)C2=CSC(=N2)CCNC(=O)C(C(C)O)NC(=O)C(C)C(C(C)NC(=O)C(C(C3=CN=CN3)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)OC(=O)N)O)NC(=O)C6=C(C(=NC(=N6)C(CC(=O)N)NCC(C(=O)N)N)N)C)O.OS(=O)(=O)O,1580.7450000000017,-7.864880000000012,24,35,725.7300000000001,42,107,0
CCOC(=O)C1=C(SC2=C1CCCC2)NC(=O)C3=CC=CC=C3N(CC4=CC=CC=C4)S(=O)(=O)C5=CC=C(C=C5)C,588.7510000000002,6.759820000000007,1,6,92.78,9,41,0
COC1=CC=CC=C1C2=CC(=NC(=C2C#N)SCC(=O)NC3=NC4=CC=CC=C4S3)C5=CC=CS5,514.6570000000002,6.697880000000003,1,8,87.89999999999999,7,35,0
C1=CC=C(C=C1)C(=O)NC2=C3C(=C(C=C2)S(=O)(=O)O)C=C(C(=NNC4=CC=C(C=C4)S(=O)(=O)CCOS(=O)(=O)O)C3=O)S(=O)(=O)O,715.7180000000004,1.6717999999999997,5,13,277.03999999999996,11,46,0
CC1=C(C=C(C=C1)OC2=CC3=C(C=C2)OC4(C(CC(=NOC5CCCCO5)C6=CC(C(C3C64)CCCCO)CCCCO)N(CC7=CC8=C(C=C7)OCO8)C(=O)OC)OCC=C)C,867.0489999999999,9.253240000000003,2,12,146.97,18,63,0
CCCCCCCCCCCCOC(=O)N(CC1=CC=C(C=C1)F)C2CC(=NOC)C3=CC(C(C4C3C2(OC5=C4C=C(C=C5)OC(=O)NCC)OCC=C)CCCCO)CCCCO,892.1629999999994,10.757099999999992,3,10,148.38,28,64,0
CC1=C(C=CC(=C1)Cl)NC(=O)C2=CC(=CC=C2)NC3=C(C(=O)N(C3=O)C4=CC=CC=C4Cl)Cl,500.7690000000001,5.989820000000003,2,4,78.51,5,33,0
CC1=C(C=C(N1C2=CC=CC=C2F)C3=CC(=CC=C3)OC)C(=O)N4CCN(CC4)C(=O)C5=CC(=CC(=C5)C(F)(F)F)C(F)(F)F,633.5640000000006,7.2362200000000065,0,4,54.78,5,45,0
C1CC2=C(C3=CC=CC=C31)N=C4N(C2C5=CC=CS5)C(=O)C(=CC6=CN(C7=CC=CC=C76)CC8=C(C=C(C=C8)Cl)Cl)S4,624.6180000000003,7.690000000000006,0,6,39.29,4,42,0
COC1=C(C=CC(=C1)O)C2C3=CCC4C(C3CC5(C2(C(=O)N(C5=O)C6=C(C(=C(C(=C6F)F)F)F)F)Cl)Cl)C(=O)N(C4=O)C7=CC=C(C=C7)N8CCOCC8,792.5409999999997,5.700900000000005,1,8,116.69,5,54,0
CCN1C(=NN=C1SCC(=O)NC2=CC(=C(C=C2)Br)C)C(C(C)C)NC(=O)C3=CC=C(C=C3)C,544.5190000000001,5.535240000000005,2,6,88.91,9,34,0
